151,11,3,2023-Fall
152,11,2,2023-Fall
153,11,33,2023-Fall
154,11,18,2023-Fall
155,11,17,2023-Fall
156,11,42,2024-Spring
157,11,36,2024-Spring
158,11,17,2024-Spring
159,11,26,2024-Spring
160,11,21,2024-Spring
161,11,37,2024-Fall
162,11,23,2024-Fall
163,11,34,2024-Fall
164,11,48,2024-Fall
165,11,10,2024-Fall
166,12,25,2023-Fall
167,12,32,2023-Fall
168,12,42,2023-Fall
169,12,20,2023-Fall
170,12,38,2023-Fall
171,12,8,2024-Spring
172,12,4,2024-Spring
173,12,5,2024-Spring
174,12,17,2024-Spring
175,12,37,2024-Spring
176,12,11,2024-Fall
177,12,23,2024-Fall
178,12,3,2024-Fall
179,12,25,2024-Fall
180,12,45,2024-Fall
181,13,3,2023-Fall
182,13,46,2023-Fall
183,13,34,2023-Fall
184,13,24,2023-Fall
185,13,29,2023-Fall
186,13,44,2024-Spring
187,13,6,2024-Spring
188,13,19,2024-Spring
189,13,50,2024-Spring
190,13,35,2024-Spring
191,13,18,2024-Fall
192,13,21,2024-Fall
193,13,45,2024-Fall
194,13,36,2024-Fall
195,13,41,2024-Fall
196,14,15,2023-Fall
197,14,26,2023-Fall
198,14,44,2023-Fall
199,14,19,2023-Fall
200,14,38,2023-Fall
201,14,27,2024-Spring
202,14,18,2024-Spring
203,14,22,2024-Spring
204,14,40,2024-Spring
205,14,9,2024-Spring
206,14,42,2024-Fall
207,14,30,2024-Fall
208,14,11,2024-Fall
209,14,7,2024-Fall
210,14,40,2024-Fall
211,15,2,2023-Fall
212,15,7,2023-Fall
213,15,39,2023-Fall
214,15,44,2023-Fall
215,15,46,2023-Fall
216,15,35,2024-Spring
217,15,7,2024-Spring
218,15,41,2024-Spring
219,15,24,2024-Spring
220,15,1,2024-Spring
221,15,44,2024-Fall
222,15,10,2024-Fall
223,15,27,2024-Fall
224,15,43,2024-Fall
225,15,22,2024-Fall
226,16,49,2023-Fall
227,16,39,2023-Fall
228,16,37,2023-Fall
229,16,44,2023-Fall
230,16,26,2023-Fall
231,16,37,2024-Spring
232,16,45,2024-Spring
233,16,13,2024-Spring
234,16,3,2024-Spring
235,16,21,2024-Spring
236,16,3,2024-Fall
237,16,30,2024-Fall
238,16,23,2024-Fall
239,16,38,2024-Fall
240,16,20,2024-Fall
241,17,4,2023-Fall
242,17,36,2023-Fall
243,17,3,2023-Fall
244,17,28,2023-Fall
245,17,30,2023-Fall
246,17,22,2024-Spring
247,17,19,2024-Spring
248,17,36,2024-Spring
249,17,47,2024-Spring
250,17,27,2024-Spring
251,17,39,2024-Fall
252,17,48,2024-Fall
253,17,38,2024-Fall
254,17,28,2024-Fall
255,17,35,2024-Fall
256,18,1,2023-Fall
257,18,6,2023-Fall
258,18,23,2023-Fall
259,18,43,2023-Fall
260,18,9,2023-Fall
261,18,22,2024-Spring
262,18,21,2024-Spring
263,18,34,2024-Spring
264,18,27,2024-Spring
265,18,20,2024-Spring
266,18,27,2024-Fall
267,18,17,2024-Fall
268,18,19,2024-Fall
269,18,22,2024-Fall
270,18,48,2024-Fall
271,19,46,2023-Fall
272,19,45,2023-Fall
273,19,2,2023-Fall
274,19,19,2023-Fall
275,19,50,2023-Fall
276,19,50,2024-Spring
277,19,11,2024-Spring
278,19,45,2024-Spring
279,19,16,2024-Spring
280,19,35,2024-Spring
281,19,14,2024-Fall
282,19,35,2024-Fall
283,19,13,2024-Fall
284,19,8,2024-Fall
285,19,25,2024-Fall
286,20,3,2023-Fall
287,20,35,2023-Fall
288,20,19,2023-Fall
289,20,37,2023-Fall
290,20,24,2023-Fall
291,20,26,2024-Spring
292,20,40,2024-Spring
293,20,43,2024-Spring
294,20,31,2024-Spring
295,20,14,2024-Spring
296,20,15,2024-Fall
297,20,2,2024-Fall
298,20,22,2024-Fall
299,20,35,2024-Fall
300,20,44,2024-Fall
301,21,46,2023-Fall
302,21,36,2023-Fall
303,21,21,2023-Fall
304,21,34,2023-Fall
305,21,44,2023-Fall
306,21,38,2024-Spring
307,21,34,2024-Spring
308,21,11,2024-Spring
309,21,42,2024-Spring
310,21,39,2024-Spring
311,21,8,2024-Fall
312,21,44,2024-Fall
313,21,46,2024-Fall
314,21,34,2024-Fall
315,21,49,2024-Fall
316,22,40,2023-Fall
317,22,34,2023-Fall
318,22,16,2023-Fall
319,22,6,2023-Fall
320,22,33,2023-Fall
321,22,23,2024-Spring
322,22,2,2024-Spring
323,22,29,2024-Spring
324,22,13,2024-Spring
325,22,39,2024-Spring
326,22,50,2024-Fall
327,22,40,2024-Fall
328,22,44,2024-Fall
329,22,17,2024-Fall
330,22,16,2024-Fall
331,23,46,2023-Fall
332,23,38,2023-Fall
333,23,4,2023-Fall
334,23,2,2023-Fall
335,23,22,2023-Fall
336,23,26,2024-Spring
337,23,7,2024-Spring
338,23,8,2024-Spring
339,23,22,2024-Spring
340,23,11,2024-Spring
341,23,1,2024-Fall
342,23,12,2024-Fall
343,23,17,2024-Fall
344,23,37,2024-Fall
345,23,22,2024-Fall
346,24,34,2023-Fall
347,24,50,2023-Fall
348,24,26,2023-Fall
349,24,16,2023-Fall
350,24,2,2023-Fall
351,24,45,2024-Spring
352,24,39,2024-Spring
353,24,27,2024-Spring
354,24,28,2024-Spring
355,24,38,2024-Spring
356,24,40,2024-Fall
357,24,35,2024-Fall
358,24,44,2024-Fall
359,24,2,2024-Fall
360,24,39,2024-Fall
361,25,25,2023-Fall
362,25,2,2023-Fall
363,25,46,2023-Fall
364,25,43,2023-Fall
365,25,45,2023-Fall
366,25,44,2024-Spring
367,25,29,2024-Spring
368,25,3,2024-Spring
369,25,7,2024-Spring
370,25,39,2024-Spring
371,25,15,2024-Fall
372,25,38,2024-Fall
373,25,28,2024-Fall
374,25,26,2024-Fall
375,25,27,2024-Fall
376,26,3,2023-Fall
377,26,1,2023-Fall
378,26,13,2023-Fall
379,26,23,2023-Fall
380,26,20,2023-Fall
381,26,26,2024-Spring
382,26,49,2024-Spring
383,26,23,2024-Spring
384,26,2,2024-Spring
385,26,39,2024-Spring
386,26,26,2024-Fall
387,26,9,2024-Fall
388,26,44,2024-Fall
389,26,35,2024-Fall
390,26,47,2024-Fall
391,27,47,2023-Fall
392,27,5,2023-Fall
393,27,29,2023-Fall
394,27,35,2023-Fall
395,27,43,2023-Fall
396,27,49,2024-Spring
397,27,40,2024-Spring
398,27,35,2024-Spring
399,27,27,2024-Spring
400,27,50,2024-Spring
401,27,44,2024-Fall
402,27,8,2024-Fall
403,27,25,2024-Fall
404,27,49,2024-Fall
405,27,41,2024-Fall
406,28,25,2023-Fall
407,28,6,2023-Fall
408,28,37,2023-Fall
409,28,36,2023-Fall
410,28,40,2023-Fall
411,28,40,2024-Spring
412,28,22,2024-Spring
413,28,10,2024-Spring
414,28,25,2024-Spring
415,28,3,2024-Spring
416,28,23,2024-Fall
417,28,44,2024-Fall
418,28,38,2024-Fall
419,28,28,2024-Fall
420,28,16,2024-Fall
421,29,12,2023-Fall
422,29,47,2023-Fall
423,29,41,2023-Fall
424,29,11,2023-Fall
425,29,34,2023-Fall
426,29,45,2024-Spring
427,29,41,2024-Spring
428,29,46,2024-Spring
429,29,25,2024-Spring
430,29,32,2024-Spring
431,29,1,2024-Fall
432,29,16,2024-Fall
433,29,29,2024-Fall
434,29,9,2024-Fall
435,29,40,2024-Fall
436,30,50,2023-Fall
437,30,15,2023-Fall
438,30,7,2023-Fall
439,30,27,2023-Fall
440,30,1,2023-Fall
441,30,50,2024-Spring
442,30,21,2024-Spring
443,30,39,2024-Spring
444,30,8,2024-Spring
445,30,49,2024-Spring
446,30,40,2024-Fall
447,30,12,2024-Fall
448,30,8,2024-Fall
449,30,19,2024-Fall
450,30,7,2024-Fall
451,31,18,2023-Fall
452,31,45,2023-Fall
453,31,29,2023-Fall
454,31,48,2023-Fall
455,31,7,2023-Fall
456,31,21,2024-Spring
457,31,5,2024-Spring
458,31,20,2024-Spring
459,31,24,2024-Spring
460,31,23,2024-Spring
461,31,35,2024-Fall
462,31,40,2024-Fall
463,31,37,2024-Fall
464,31,48,2024-Fall
465,31,45,2024-Fall
466,32,41,2023-Fall
467,32,43,2023-Fall
468,32,38,2023-Fall
469,32,49,2023-Fall
470,32,19,2023-Fall
471,32,16,2024-Spring
472,32,6,2024-Spring
473,32,32,2024-Spring
474,32,49,2024-Spring
475,32,1,2024-Spring
476,32,35,2024-Fall
477,32,32,2024-Fall
478,32,25,2024-Fall
479,32,37,2024-Fall
480,32,46,2024-Fall
481,33,6,2023-Fall
482,33,30,2023-Fall
483,33,35,2023-Fall
484,33,43,2023-Fall
485,33,16,2023-Fall
486,33,49,2024-Spring
487,33,21,2024-Spring
488,33,46,2024-Spring
489,33,17,2024-Spring
490,33,31,2024-Spring
491,33,36,2024-Fall
492,33,11,2024-Fall
493,33,30,2024-Fall
494,33,4,2024-Fall
495,33,14,2024-Fall
496,34,32,2023-Fall
497,34,2,2023-Fall
498,34,1,2023-Fall
499,34,26,2023-Fall
500,34,16,2023-Fall
501,34,28,2024-Spring
502,34,34,2024-Spring
503,34,38,2024-Spring
504,34,39,2024-Spring
505,34,24,2024-Spring
506,34,32,2024-Fall
507,34,18,2024-Fall
508,34,42,2024-Fall
509,34,36,2024-Fall
510,34,17,2024-Fall
511,35,12,2023-Fall
512,35,17,2023-Fall
513,35,6,2023-Fall
514,35,10,2023-Fall
515,35,13,2023-Fall
516,35,31,2024-Spring
517,35,30,2024-Spring
518,35,39,2024-Spring
519,35,10,2024-Spring
520,35,45,2024-Spring
521,35,24,2024-Fall
522,35,6,2024-Fall
523,35,43,2024-Fall
524,35,39,2024-Fall
525,35,12,2024-Fall
526,36,24,2023-Fall
527,36,35,2023-Fall
528,36,38,2023-Fall
529,36,41,2023-Fall
530,36,19,2023-Fall
531,36,22,2024-Spring
532,36,35,2024-Spring
533,36,8,2024-Spring
534,36,3,2024-Spring
535,36,33,2024-Spring
536,36,48,2024-Fall
537,36,1,2024-Fall
538,36,32,2024-Fall
539,36,8,2024-Fall
540,36,31,2024-Fall
541,37,5,2023-Fall
542,37,3,2023-Fall
543,37,28,2023-Fall
544,37,10,2023-Fall
545,37,31,2023-Fall
546,37,50,2024-Spring
547,37,2,2024-Spring
548,37,15,2024-Spring
549,37,34,2024-Spring
550,37,1,2024-Spring
551,37,8,2024-Fall
552,37,43,2024-Fall
553,37,4,2024-Fall
554,37,36,2024-Fall
555,37,13,2024-Fall
556,38,35,2023-Fall
557,38,25,2023-Fall
558,38,20,2023-Fall
559,38,39,2023-Fall
560,38,15,2023-Fall
561,38,18,2024-Spring
562,38,25,2024-Spring
563,38,9,2024-Spring
564,38,13,2024-Spring
565,38,46,2024-Spring
566,38,5,2024-Fall
567,38,30,2024-Fall
568,38,31,2024-Fall
569,38,34,2024-Fall
570,38,32,2024-Fall
571,39,40,2023-Fall
572,39,45,2023-Fall
573,39,13,2023-Fall
574,39,11,2023-Fall
575,39,23,2023-Fall
576,39,24,2024-Spring
577,39,40,2024-Spring
578,39,30,2024-Spring
579,39,34,2024-Spring
580,39,29,2024-Spring
581,39,24,2024-Fall
582,39,35,2024-Fall
583,39,1,2024-Fall
584,39,13,2024-Fall
585,39,23,2024-Fall
586,40,41,2023-Fall
587,40,10,2023-Fall
588,40,38,2023-Fall
589,40,21,2023-Fall
590,40,35,2023-Fall
591,40,47,2024-Spring
592,40,12,2024-Spring
593,40,2,2024-Spring
594,40,44,2024-Spring
595,40,23,2024-Spring
596,40,38,2024-Fall
597,40,24,2024-Fall
598,40,20,2024-Fall
599,40,27,2024-Fall
600,40,22,2024-Fall
601,41,1,2023-Fall
602,41,42,2023-Fall
603,41,47,2023-Fall
604,41,20,2023-Fall
605,41,44,2023-Fall
606,41,41,2024-Spring
607,41,14,2024-Spring
608,41,6,2024-Spring
609,41,23,2024-Spring
610,41,40,2024-Spring
611,41,50,2024-Fall
612,41,6,2024-Fall
613,41,5,2024-Fall
614,41,35,2024-Fall
615,41,27,2024-Fall
616,42,4,2023-Fall
617,42,24,2023-Fall
618,42,23,2023-Fall
619,42,7,2023-Fall
620,42,21,2023-Fall
621,42,28,2024-Spring
622,42,44,2024-Spring
623,42,5,2024-Spring
624,42,20,2024-Spring
625,42,12,2024-Spring
626,42,19,2024-Fall
627,42,21,2024-Fall
628,42,46,2024-Fall
629,42,12,2024-Fall
630,42,48,2024-Fall
631,43,9,2023-Fall
632,43,44,2023-Fall
633,43,27,2023-Fall
634,43,20,2023-Fall
635,43,2,2023-Fall
636,43,50,2024-Spring
637,43,7,2024-Spring
638,43,38,2024-Spring
639,43,18,2024-Spring
640,43,32,2024-Spring
641,43,9,2024-Fall
642,43,20,2024-Fall
643,43,16,2024-Fall
644,43,21,2024-Fall
645,43,13,2024-Fall
646,44,36,2023-Fall
647,44,49,2023-Fall
648,44,31,2023-Fall
649,44,17,2023-Fall
650,44,47,2023-Fall
651,44,12,2024-Spring
652,44,1,2024-Spring
653,44,43,2024-Spring
654,44,25,2024-Spring
655,44,46,2024-Spring
656,44,43,2024-Fall
657,44,9,2024-Fall
658,44,4,2024-Fall
659,44,6,2024-Fall
660,44,42,2024-Fall
661,45,39,2023-Fall
662,45,49,2023-Fall
663,45,16,2023-Fall
664,45,44,2023-Fall
665,45,2,2023-Fall
666,45,1,2024-Spring
667,45,25,2024-Spring
668,45,2,2024-Spring
669,45,16,2024-Spring
670,45,7,2024-Spring
671,45,48,2024-Fall
672,45,20,2024-Fall
673,45,33,2024-Fall
674,45,25,2024-Fall
675,45,18,2024-Fall
676,46,41,2023-Fall
677,46,25,2023-Fall
678,46,4,2023-Fall
679,46,29,2023-Fall
680,46,39,2023-Fall
681,46,12,2024-Spring
682,46,2,2024-Spring
683,46,42,2024-Spring
684,46,38,2024-Spring
685,46,11,2024-Spring
686,46,14,2024-Fall
687,46,42,2024-Fall
688,46,23,2024-Fall
689,46,5,2024-Fall
690,46,34,2024-Fall
691,47,37,2023-Fall
692,47,10,2023-Fall
693,47,22,2023-Fall
694,47,49,2023-Fall
695,47,45,2023-Fall
696,47,47,2024-Spring
697,47,28,2024-Spring
698,47,50,2024-Spring
699,47,6,2024-Spring
700,47,15,2024-Spring
701,47,9,2024-Fall
702,47,25,2024-Fall
703,47,29,2024-Fall
704,47,39,2024-Fall
705,47,13,2024-Fall
706,48,18,2023-Fall
707,48,31,2023-Fall
708,48,33,2023-Fall
709,48,24,2023-Fall
710,48,19,2023-Fall
711,48,49,2024-Spring
712,48,43,2024-Spring
713,48,4,2024-Spring
714,48,10,2024-Spring
715,48,50,2024-Spring
716,48,6,2024-Fall
717,48,25,2024-Fall
718,48,41,2024-Fall
719,48,43,2024-Fall
720,48,18,2024-Fall
721,49,29,2023-Fall
722,49,11,2023-Fall
723,49,45,2023-Fall
724,49,40,2023-Fall
725,49,48,2023-Fall
726,49,3,2024-Spring
727,49,10,2024-Spring
728,49,44,2024-Spring
729,49,42,2024-Spring
730,49,27,2024-Spring
731,49,15,2024-Fall
732,49,50,2024-Fall
733,49,36,2024-Fall
734,49,1,2024-Fall
735,49,6,2024-Fall
736,50,25,2023-Fall
737,50,19,2023-Fall
738,50,49,2023-Fall
739,50,26,2023-Fall
740,50,18,2023-Fall
741,50,32,2024-Spring
742,50,28,2024-Spring
743,50,49,2024-Spring
744,50,50,2024-Spring
745,50,18,2024-Spring
746,50,40,2024-Fall
747,50,2,2024-Fall
748,50,28,2024-Fall
749,50,32,2024-Fall
750,50,13,2024-Fall
751,51,44,2023-Fall
752,51,8,2023-Fall
753,51,41,2023-Fall
754,51,10,2023-Fall
755,51,39,2023-Fall
756,51,12,2024-Spring
757,51,38,2024-Spring
758,51,2,2024-Spring
759,51,6,2024-Spring
760,51,13,2024-Spring
761,51,19,2024-Fall
762,51,29,2024-Fall
763,51,36,2024-Fall
764,51,44,2024-Fall
765,51,11,2024-Fall
766,52,41,2023-Fall
767,52,36,2023-Fall
768,52,35,2023-Fall
769,52,37,2023-Fall
770,52,7,2023-Fall
771,52,7,2024-Spring
772,52,23,2024-Spring
773,52,12,2024-Spring
774,52,43,2024-Spring
775,52,28,2024-Spring
776,52,46,2024-Fall
777,52,26,2024-Fall
778,52,12,2024-Fall
779,52,21,2024-Fall
780,52,29,2024-Fall
781,53,1,2023-Fall
782,53,25,2023-Fall
783,53,6,2023-Fall
784,53,45,2023-Fall
785,53,24,2023-Fall
786,53,26,2024-Spring
787,53,16,2024-Spring
788,53,49,2024-Spring
789,53,40,2024-Spring
790,53,9,2024-Spring
791,53,39,2024-Fall
792,53,9,2024-Fall
793,53,19,2024-Fall
794,53,33,2024-Fall
795,53,14,2024-Fall
796,54,32,2023-Fall
797,54,20,2023-Fall
798,54,13,2023-Fall
799,54,48,2023-Fall
800,54,31,2023-Fall
801,54,50,2024-Spring
802,54,39,2024-Spring
803,54,34,2024-Spring
804,54,8,2024-Spring
805,54,1,2024-Spring
806,54,18,2024-Fall
807,54,27,2024-Fall
808,54,17,2024-Fall
809,54,47,2024-Fall
810,54,44,2024-Fall
811,55,11,2023-Fall
812,55,21,2023-Fall
813,55,27,2023-Fall
814,55,15,2023-Fall
815,55,25,2023-Fall
816,55,41,2024-Spring
817,55,39,2024-Spring
818,55,14,2024-Spring
819,55,8,2024-Spring
820,55,29,2024-Spring
821,55,29,2024-Fall
822,55,3,2024-Fall
823,55,32,2024-Fall
824,55,33,2024-Fall
825,55,30,2024-Fall
826,56,8,2023-Fall
827,56,9,2023-Fall
828,56,33,2023-Fall
829,56,3,2023-Fall
830,56,21,2023-Fall
831,56,38,2024-Spring
832,56,28,2024-Spring
833,56,41,2024-Spring
834,56,9,2024-Spring
835,56,49,2024-Spring
836,56,39,2024-Fall
837,56,46,2024-Fall
838,56,15,2024-Fall
839,56,9,2024-Fall
840,56,31,2024-Fall
841,57,10,2023-Fall
842,57,3,2023-Fall
843,57,27,2023-Fall
844,57,44,2023-Fall
845,57,40,2023-Fall
846,57,19,2024-Spring
847,57,23,2024-Spring
848,57,43,2024-Spring
849,57,5,2024-Spring
850,57,16,2024-Spring
851,57,13,2024-Fall
852,57,6,2024-Fall
853,57,5,2024-Fall
854,57,4,2024-Fall
855,57,7,2024-Fall
856,58,16,2023-Fall
857,58,36,2023-Fall
858,58,13,2023-Fall
859,58,46,2023-Fall
860,58,40,2023-Fall
861,58,6,2024-Spring
862,58,36,2024-Spring
863,58,20,2024-Spring
864,58,27,2024-Spring
865,58,24,2024-Spring
866,58,15,2024-Fall
867,58,36,2024-Fall
868,58,48,2024-Fall
869,58,14,2024-Fall
870,58,37,2024-Fall
871,59,46,2023-Fall
872,59,43,2023-Fall
873,59,21,2023-Fall
874,59,8,2023-Fall
875,59,7,2023-Fall
876,59,44,2024-Spring
877,59,32,2024-Spring
878,59,5,2024-Spring
879,59,3,2024-Spring
880,59,9,2024-Spring
881,59,25,2024-Fall
882,59,36,2024-Fall
883,59,11,2024-Fall
884,59,18,2024-Fall
885,59,15,2024-Fall
886,60,34,2023-Fall
887,60,15,2023-Fall
888,60,20,2023-Fall
889,60,33,2023-Fall
890,60,35,2023-Fall
891,60,3,2024-Spring
892,60,5,2024-Spring
893,60,47,2024-Spring
894,60,50,2024-Spring
895,60,28,2024-Spring
896,60,27,2024-Fall
897,60,22,2024-Fall
898,60,39,2024-Fall
899,60,43,2024-Fall
900,60,1,2024-Fall
901,61,10,2023-Fall
902,61,2,2023-Fall
903,61,24,2023-Fall
904,61,22,2023-Fall
905,61,23,2023-Fall
906,61,7,2024-Spring
907,61,47,2024-Spring
908,61,23,2024-Spring
909,61,50,2024-Spring
910,61,42,2024-Spring
911,61,41,2024-Fall
912,61,3,2024-Fall
913,61,44,2024-Fall
914,61,39,2024-Fall
915,61,31,2024-Fall
916,62,20,2023-Fall
917,62,12,2023-Fall
918,62,25,2023-Fall
919,62,19,2023-Fall
920,62,1,2023-Fall
921,62,40,2024-Spring
922,62,7,2024-Spring
923,62,10,2024-Spring
924,62,6,2024-Spring
925,62,1,2024-Spring
926,62,33,2024-Fall
927,62,49,2024-Fall
928,62,14,2024-Fall
929,62,13,2024-Fall
930,62,10,2024-Fall
931,63,12,2023-Fall
932,63,48,2023-Fall
933,63,39,2023-Fall
934,63,26,2023-Fall
935,63,42,2023-Fall
936,63,50,2024-Spring
937,63,35,2024-Spring
938,63,27,2024-Spring
939,63,11,2024-Spring
940,63,1,2024-Spring
941,63,4,2024-Fall
942,63,11,2024-Fall
943,63,13,2024-Fall
944,63,50,2024-Fall
945,63,25,2024-Fall
946,64,23,2023-Fall
947,64,8,2023-Fall
948,64,22,2023-Fall
949,64,34,2023-Fall
950,64,36,2023-Fall
951,64,6,2024-Spring
952,64,21,2024-Spring
953,64,41,2024-Spring
954,64,13,2024-Spring
955,64,42,2024-Spring
956,64,49,2024-Fall
957,64,34,2024-Fall
958,64,44,2024-Fall
959,64,33,2024-Fall
960,64,50,2024-Fall
961,65,46,2023-Fall
962,65,47,2023-Fall
963,65,19,2023-Fall
964,65,43,2023-Fall
965,65,4,2023-Fall
966,65,24,2024-Spring
967,65,5,2024-Spring
968,65,31,2024-Spring
969,65,48,2024-Spring
970,65,49,2024-Spring
971,65,12,2024-Fall
972,65,50,2024-Fall
973,65,31,2024-Fall
974,65,48,2024-Fall
975,65,43,2024-Fall
976,66,40,2023-Fall
977,66,36,2023-Fall
978,66,35,2023-Fall
979,66,1,2023-Fall
980,66,10,2023-Fall
981,66,27,2024-Spring
982,66,23,2024-Spring
983,66,36,2024-Spring
984,66,32,2024-Spring
985,66,31,2024-Spring
986,66,44,2024-Fall
987,66,20,2024-Fall
988,66,27,2024-Fall
989,66,3,2024-Fall
990,66,48,2024-Fall
991,67,19,2023-Fall
992,67,2,2023-Fall
993,67,17,2023-Fall
994,67,46,2023-Fall
995,67,26,2023-Fall
996,67,32,2024-Spring
997,67,36,2024-Spring
998,67,29,2024-Spring
999,67,41,2024-Spring
1000,67,31,2024-Spring
1001,67,7,2024-Fall
1002,67,11,2024-Fall
1003,67,5,2024-Fall
1004,67,35,2024-Fall
1005,67,15,2024-Fall
1006,68,15,2023-Fall
1007,68,27,2023-Fall
1008,68,3,2023-Fall
1009,68,18,2023-Fall
1010,68,6,2023-Fall
1011,68,14,2024-Spring
1012,68,45,2024-Spring
1013,68,30,2024-Spring
1014,68,39,2024-Spring
1015,68,28,2024-Spring
1016,68,16,2024-Fall
1017,68,17,2024-Fall
1018,68,14,2024-Fall
1019,68,26,2024-Fall
1020,68,18,2024-Fall
1021,69,13,2023-Fall
1022,69,36,2023-Fall
1023,69,12,2023-Fall
1024,69,11,2023-Fall
1025,69,3,2023-Fall
1026,69,19,2024-Spring
1027,69,15,2024-Spring
1028,69,37,2024-Spring
1029,69,11,2024-Spring
1030,69,40,2024-Spring
1031,69,40,2024-Fall
1032,69,27,2024-Fall
1033,69,26,2024-Fall
1034,69,21,2024-Fall
1035,69,3,2024-Fall
1036,70,16,2023-Fall
1037,70,24,2023-Fall
1038,70,30,2023-Fall
1039,70,15,2023-Fall
1040,70,44,2023-Fall
1041,70,14,2024-Spring
1042,70,40,2024-Spring
1043,70,21,2024-Spring
1044,70,49,2024-Spring
1045,70,30,2024-Spring
1046,70,44,2024-Fall
1047,70,49,2024-Fall
1048,70,26,2024-Fall
1049,70,39,2024-Fall
1050,70,19,2024-Fall
1051,71,50,2023-Fall
1052,71,37,2023-Fall
1053,71,17,2023-Fall
1054,71,48,2023-Fall
1055,71,8,2023-Fall
1056,71,17,2024-Spring
1057,71,23,2024-Spring
1058,71,33,2024-Spring
1059,71,37,2024-Spring
1060,71,46,2024-Spring
1061,71,15,2024-Fall
1062,71,17,2024-Fall
1063,71,42,2024-Fall
1064,71,27,2024-Fall
1065,71,37,2024-Fall
1066,72,12,2023-Fall
1067,72,15,2023-Fall
1068,72,21,2023-Fall
1069,72,47,2023-Fall
1070,72,36,2023-Fall
1071,72,23,2024-Spring
